year,month,day,author,month_string,text_en,text_pl,text_it,text_es,text_fr,text_zh,text_de,text_pt
2010,10,21,Jesus Christ,October,"Beloved children, You are this King’s crown. My merciful hand supports my people. Each one of my children is unique to me. This is the reason for which I call you constantly to return to the path, to allow yourselves To find true happiness, the happiness that never ends, and the happiness that lasts more than just one day - eternal life. I satiate your thirst with my Word, I maintain you within each one of me Wounds. My blood carries the name of each one of you imprinted upon it, You are my great treasure. Little ones, with subtlety evil has braided its nets without mankind thus perceiving it. This moment is a product of evil’s large project, the one that has been introduced into human Minds in order to maintain the world under its temporary dominion. My commandments are trampled time and time again. Love is taken with a very dangerous free will. The family was used by the powerful allies of evil. They have caused it to fall, it is No longer necessary in nations. It is not necessary politically or economically; evil does not Need of it. A profound silence descends upon the innocents. The shadows advance without stopping. Appearing to make advances, humanity becomes self-destructive. Creation maintains its order; man believes himself to have surpassed it. Creation fights to Survive, man does not react. Children, you cannot move the sun from its place, you cannot move the moon from its place. Man, my creation, has proposed to exile me from my creation. Children, you reduce the path, opaque the light, turn back, bring pain and great hunger. You Do not see that evil has usurped power in the nations to control them. Humanity will suffer What it has chosen willingly. The crazed youth is utilized. With pain I see its suffering without Measure. My Church will suffer to its foundations in order to be purified and Renewed. I convoke you to prayer, strength of my people, indissoluble union with my House. Beloved children, pray for your brothers and sisters of the United States, of Mexico and of Indonesia. Pain looms. Beloved children, pray for the youth, their blood will be shed without measure. Beloved children, pray for my priests, persecution will no longer disguise Itself. Beloved children, pray for my vicar, do not leave him without prayer. My Mother suffers for each one of you. Blessed are those who maintain themselves in my Mother’s womb. Children, do not fear. My redemptive blood lifts up my people triumphant. Creation reclaims its king, and I come for my people. Beloved children, in prayer you find my peace. In the sacrament of reconciliation, you receive my forgiveness. Nourish yourselves from my body and blood in the sacrament of the Eucharist. I love you. Your Jesus. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,10,24,Holy Mary,October,"With the gaze on the will of God, this is how my Son’s people walk, Thirsting but refreshed; tired, but not despondent. Beloved children, seek the light of God, do not walk in the dark. I am beside each one of You. Embrace the Cross, when you see it in the sky you will know that the darkness is near. Do not fear because the light contained within the Cross will not cease. I will be a lamp in The heart of my children. Beloved children, my heart bleeds for each soul that strays, that succumbs before the Inexorable weight of spiritual mutilation, which passes by mercilessly tearing down those who go through life without God. The devil whips consciences, flooding them with a modernism based on the total degradation of the human being. The human mind, crazed, will establish its false law, ‘united humanity.’ The empire of terror has risen, the mask of ‘freedom for the nations’ broke through in this moment of struggle between the light and the darkness. Man has trespassed against the Divine laws. The sun will darken, darkness will reign. I call my beloved priests to retake the strength of the divine word. Beloved children, science will have its end and mankind will return to ancient times. Pray for Israel, death will arrive. Pray for Chile, it will suffer. Pray for central America. Pray for Brazil, its people will suffer. Beloved, in this moment in which creation moans in a single voice, seek God and do not Separate yourselves from his merciful love. I suffer for each one of my own. It is time to prepare yourselves. I offer you my heart, my womb is an arc of salvation. Pray the Rosary, and offer it for humanity. Do not grow weak, do not fall, do not turn away. I intercede for all, call me, I hasten to you. I take you away from the wiles of evil and guide you towards my Son. The times of blessing will come. Little ones, I love you and bless you. Do not fear, this pilgrim of love will not abandon you. I am Mother of humanity. Do not fear, as Mother, I protect you. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,1,Holy Mary,November,"Beloved children of my Immaculate Heart, The joy of brotherhood is distinctive of God’s children. Fraternal love increases blessing, it strengthens the faithful. The Church is not founded upon moving sands, but upon firm rock. The forces of evil advance against God’s people. The Church fights against satan’s spawn in A bloody battle that surpasses the physical and is accentuated in the spiritual. Technological advancements will be the principal weapon of the malignant one in order to Possess the minds of men and control the lukewarm of heart and those who live away from The divine love. Children, the dragon has come out of its hiding place in order to show its power, it advances Without man perceiving its steps. The fire from its mouth will devour the earth, the poison That it distils will exterminate a great portion of humanity. With chains it will drag its Captives. Its voice will make the earth tremble. The usurper works to weaken the heart of the Church, and so split one against the other Within the Church until it is divided. He will plunder the temples and seek his loot among souls. He will delight in the flesh of innocents. The angels will descend and will Rescue the holy people. Little ones do not close yourselves off to what is coming. Prepare yourselves, pray, nourish Yourselves with my Son’s body and blood in the Eucharist. Beloved children, do not forget to pray for the souls of purgatory. My beloved, pain and death will come once again. The earth will tremble. Pray for Chile. Pray for Argentina, it will undergo moments of suffering. Pray for the United States. Pray for Indonesia. Water is no longer man’s ally. Where there is desert, there will be water. A country of peace will live moments of tension. Pray for the conversion of sinners. Unite, prayer must not decay. Pray the Holy Rosary. The faithful people find their refuge and strength in prayer. Do not grow weak; my Son does not abandon you. This Mother does not abandon you. Do not continue with deaf ears. My calls are urgent. I love you. I bless you. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,5,Jesus Christ,November,"Beloved children, it is indispensable that you unite yourselves with my House, before night Falls. My faithful ones enjoy blessing and maintain faith as a flag, they live my commandment of Love fully. They pray without ceasing for one another. Children, do not ignore the action. Man, easily falls into weaknesses without perceiving it. In this moment and in those that follow, You have the obligation to pray and offer up for those who are troubled, Like the brothers and sisters that you are. Nature feels alone and abandoned before a humanity that has aborted, mutilated and Exiled it. Nature resembles a cocoon that holds within it the most beautiful fruit; man has Cut the fruit before. Nature cries its misfortune and shudders from pain. Beloved, you suffer the misfortune of imprudent behaviour. Humanity quickly approaches the long night. You have eyes but will not be able to see. Sin Will give birth to darkness. The cold will penetrate the body from the entrails out. My Mercy will halt everything, it will halt all technological and scientific advancement in Order to give way to the conscience. My faithful will be a lamp filled with oil, like torches And in the midst of the darkness, they will give light. My beloved, the earth trembles and will tremble. The mind of those who do not love will spread terror very soon. Water will hit harder. Pray for Asia. Pray for Europe. Pray for north America. Pray for Brazil. Pray for Costa Rica. Nature speaks to you; it calls you to return to me. The signs do not wait, recognize them. Do not wait to convert. Creation agonizes; purity is taken away from the innocents, the youth does not recognize Me, adults abandon themselves in the current of the world that feeds sin. Little ones, I am love; my love claims you. Fight against evil, praying, being messengers of peace, giving testimony, fortifying Yourselves in faith. Blessed are they who walk by faith. They will sit at my table. Children, heed my call. I am with my people. I bless you. Your Jesus. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,10,Jesus Christ,November,"My beloved people, you walk, yes, you walk. Your roots do not maintain themselves in the earth; your roots are in my House. You journey in this land; you journey towards my House. I suffer for those children who do not heed my calls and those of my Mother. I suffer for those children who continue to ignore the signs that, by our will, creation gives Man, day to day. I suffer for those who continue to destroy my creation. I suffer for those who take the lives of their brothers and sisters. I suffer for the innocents who are abused. I suffer, I suffer for the unbridled youth. I suffer, I suffer for the broken families. I suffer, I suffer because mankind is killing love. My people, my people, you who hear my cries, supply the love that your brothers and Sisters deny me. My people, my people, you who hear my cries, I invite you to store in your heart love, mercy, forgiveness, compassion, hope, obedience, righteousness, and above all faith, faith in love, faith in my Mercy, faith in my forgiveness. I invite you to store all the possible spiritual goods, through a continued practice in the Action and behaviour of every instant. I invite you to store and store love; forgotten, but love lives as I live. Store up for the times of tribulation, store up because the enemy comes against my Church. Store up because my people will be harshly scourged. Store up for those instants in which, human that you are, you feel desolation. Store hope And faith so you do not decline. My people, I have warned so much, I have called so much and even as king and lord of all That is created, I will continue to call my people, so that they turn their gaze and do not fall Into the devil’s nets. This moment, is an instant of prayer, an instant for storing spiritual goods, For nourishing and fortifying yourselves in each sacrament. My people, turn to the sacrament of reconciliation; there is not a sinner who cannot reach My forgiveness, if he (she) comes to me truly repentant. It is time and instant to pray, to pray for creation that is about to expire and in that expiration filled with nostalgia, it still fights so that man Returns to me. Moments of suffering, moments of grief await humanity. I suffer for my beloved; I suffer For it. As king, I have given freedom to my own so that they choose the path to follow, but As king I give creation freedom so that it calls to my people, so that it makes my people Tremble and my own turn their gaze towards me. Pray. My people, it is an instant of prayer and silence, of overturning Inwardly and examining life, of examining behaviour, revising feelings, Examining the love Of each one towards himself/herself and towards his neighbour. My people, return quickly to your king, I invite you to share my table. For that you must act With righteousness and refuse the domination of the antichrist who today raises people Against people, quietly, without you noticing it. His snares fill the minds of world leaders so That nations look upon each other with contempt, so that nations rise against one another. I invite you to pray for the middle east. This prayer is very important in this moment. I invite you to pray for the country of peace, Costa Rica. I invite you to pray for Brazil. I invite you to pray for Mexico with promptitude. It will be shaken. I invite you to pray with promptitude for France. Suffering will pass through this land of Mine. My people, do not fear. Whoever remains in me, does not die. I have promised eternal Life, life in abundance. Whoever has faith, sees the hope of a happy encounter. Whoever Has faith, trusts, placing all of their worries into my heart, so that I may guide them. Do not fear, my people, do not fear! I, your king, am with you. I love you, You are the apple of my eye and I clothe you with the Armor of my love, Before which the demons flee. I bless you, remain in my peace, do not fear. I am with you. Your Jesus. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,13,Holy Mary,November,"Beloved children of my Immaculate Heart, I keep you within my womb. Each one of you palpitates within me. I invite you to maintain yourselves in prayer. I invite you to heed my calls, being Ambassadors of peace, humility, love, mercy, commitment, obedience and practice of the Commandments, the beatitudes and the sacraments. In each step, glance and gesture my children are faithful fulfillers of the love of neighbour. Little ones, it is time to pray and keep external silence, This way you will hear my Son Jesus Christ. Humanity lives in a continuous agitation that clouds thinking; therefore, you do not meditate On the reality in which the entire world lives. Children, remain alert to the signs of the times, garnishment united to the fashion, does not Leave the controversiality of the present moment hidden. Moral values have been concealed Under a false freedom. Creation is sick, contaminated by the excess of humanity’s sin. The climate is only one reaction of this sickness. Creation is like a body, and as such it is contaminated and reacts to the saturation of toxicity that man instant to instant, deposits Upon it. The climate will never again be constant; man has burst and broken the seasons worldwide. Humanity has desecrated the cosmos and the cosmos demands atonement. A fire comes to earth, man will be astonished. Children, the earth will move again, the shadow of pain will pass, the lament will be heard. The earth will accelerate its walking, varying the seasons even more, leading to extreme suffering for all the inhabitants of the earth. Pray for Chile, beloved children; pray for Chile and the empire of the north. Remain alert; the enemy of man the devil, seizes the minds of human beings in order to Make them rise, nations against nations. The dragon raises its arms, from its mouth Poisonous fire will emerge. It is not an instant to stop prayer. Once again, as I have called you before, pray for Costa Rica, pray for Nicaragua. Pray for Israel. The fulfilment of the prophecies, which open the great tribulation, Precipitates. My Son’s church must be aware of the urgent need for unity. Turn to the sacrament of the Eucharist, share the table. I invite you to pray the Holy Rosary daily, living each hail Mary in your soul. I intercede For whoever prays and meditates each Rosary. I protect every child, every place, every Home in which the Rosary is prayed with devotion daily. Cover yourselves with my divine son’s most precious blood. I invite all the souls consecrated to my divine son, to call the people of God to prayer. Humanity hangs from a sigh. The man who turns to my Son finds comfort and relief. The man who turns to my Son does not know loneliness. I love you children, I love you. Do not lose heart, walk towards eternal life. The man who turns to my Son finds mercy. My mantle covers all. My mantle protects you. Never ignore the pleas of those who are mine. I protect you; I walk beside my own. Come to my Immaculate Heart. Believe and what you ask for will be fulfilled. I love you. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,21,Holy Mary,November,"Beloved children of my Immaculate Heart, I am the pilgrim Mother who travels throughout the earth without rest, In search of those who are mine. I awaken the men of good will, who pray and share with this Mother, the suffering for those Who do not convert, for those who do not heed my Son’s calls and my calls. I invite you to satiate my Son’s thirst for souls. I do not stop; my walking is continuous. I go from nation to nation, from town to town, I Seek repentant hearts that cry out for my Son’s mercy. Beloved, soften your heart. The darkness of sin has taken possession of men. You are already entering the moments in which the darkness will cover not only man’s Physical body but the soul and the soul will give light or darkness, peace or despair. The purification grows quickly. It grows with the foolishness of a sinful humankind, It grows with the continual wave of great sins, it grows before the diversity of masks that Hide the magnitude of offenses with which my Son is hurt and my heart is hurt each Instant. The purification grows quickly, human laments expand throughout the earth, man’s Groaning will be carried with the wind, like dust. How I suffer for my children! There will not be a town that is without suffering, without weeping. From north to south, From east to west, the earth will crack and will tremble with force, the sea will rise. Nature Let’s itself die so as not to serve those who aborted it. Heaven lets its tears fall abundantly upon the face of the earth, men will suffer because of It and will wish for the sun. The sun will come, and it will make the fields burn and will Wound man. Little ones, I announce to you so that you prepare yourselves. I suffer for You. Pray for Brazil, pain will come. Pray for the nations of central America, a bellicose event will shake them. Pray for Chile, the lamentations are not long in coming. Pray for China, death looms. Pray for Argentina, it will tremble. Pray for the Church, it will be shaken. Raise your eyes upward, the firmament speaks to man. The sun spreads suffering upon humanity. I will not stop. I pilgrimage and will pilgrimage calling you and Comforting you. I am Mother of children with hard hearts, who do not heed my calls. How I suffer for the present-day Herods who give death to innocents! Beloved of my heart, you do not walk alone; this your pilgrim Mother brings you the weapon in order for you to conquer, my Rosary. Children, do not decline before adversity. A sense of repentance leads to an act of Repentance and this led you to enjoy God’s mercy. Maintain yourselves alert, unite, pray for one another. Prayer is strength upon the helpless, it is a river that satiates thirst, it is manna that strengthens the strong. Do not refuse salvation. Take my hand, I lead you towards my Son. I offer you my heart, in it I keep you. Heed my call. I bless you. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,23,Holy Mary,November,"Beloved children of my Immaculate Heart, I invite you to walk, illuminated by the sun of the Divine Will, so that man sighs for the love of his creator. The Divine Mercy opens itself to its children, So that they do not feel abandoned and convert. Beloved children, I urge you to prayer. I urge you to pray the Holy Rosary throughout the Whole world and in this way, all unite in the greatest chain of prayer. Unity in the Same prayer is essential. In the Holy Rosary you pray the creed, reaffirming faith in one God, faith in the most Holy Trinity. You pray for the unity of the Church, the resurrection of the flesh, eternal life. You pray Our Father asking that the kingdom come to man that the Trinitarian Will Be done on earth, as it is in heaven. You ask for spiritual bread and material bread, you ask Not to fall into temptation. You pray the hail Mary asking my intercession and here I am To intercede for my faithful children. Little ones, the malignant one works his appearance and before this act, fights to lead man Towards hecatomb and fight among the nations. The malignant one fights against my Son’s Church; he fights against the children of the woman clothed with the sun. The devil will not be victorious. For that the faithful people must remain united in Prayer, in a true testimony of divine love, before which the devil cannot win. Before this man will be purified time and time again. Humanity will suffer. The elements Will turn against man. What served man before, will turn against him. The earth spills out Its force and it makes man who will suffer very soon, weep. Water will again scourge man the air will carry the plague with great quickness throughout The whole world, fire will rise in one country and then another, the earth will shake soon. Children, you will be scourged repeatedly. How I suffer for it! Those who are powerful will Bring suffering, in their eagerness to seize mankind. Little ones, fire will come forth. Pray for Iceland. Pray for San Francisco, water rises above the land that shakes. The air will be contaminated. Insistently I have invited you pray for Asia, do not fall. The spectre of war rises. Pray for the middle east. Pray for Costa Rica. Pray for Nicaragua. Mankind has blindfolded its eyes, with the aim to evade sin. Because of that the moon Blushes before mankind’s eyes. The sun will blush causing severe damages. The air will harm man it will contaminate food. Industry will contaminate a great country. Pray for the United States, suffering will pass through this land. I suffer for my children; I suffer for those who do not believe in my calls. I suffer for those souls that confuse those who are mine, misleading them. I suffer for those who rise against me. I suffer for those who do not love my Son and deny him repeatedly. The stars will darken for three days. Children of my heart, do not lose heart, my calls are urgent. I alert you insistently, supply yourselves with what is necessary before Night falls. I will not stop; I pilgrimage from heart to heart. Open the door to me. I call you to return to the true path. Leave aside perdition. Turn to the sacrament of reconciliation. Nourish yourselves from my divine son’s body And blood. Allow yourselves to soar through the skies without the bondage of the mundane, turn to The Divine Mercy, enjoy true freedom. Do not fear, God calls you, it is not him who punishes. Human obstinacy leads to the abyss. Beloved, I especially bless whoever looks upon this call of mine with faith. Solicit a special favour and remain in the state of grace. I love you, little ones. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,11,28,Jesus Christ,November,"Beloved children, My gaze remains upon my people. My word will keep reigning eternally. The attacks will not stop the triumph of my will upon every human being. Persevere, beloved children, persevere. Evil has thrown its dart of hate upon humanity, and humanity has ignored me, being easy Prey. The minds made huge by power ally themselves, causing pain to the nations, the Borders will close. My children continue to create false idols. They hand themselves over to them, dazed by The voices of pleasure and of false ideals that will lead them to kill their brothers and sisters. Evil spreads with the wind, poisoning the weak minds that do not know my love. Prey of The malignant one, they become inflamed against their brothers and sisters. Pray for Europe. Pray for Asia. Pray for the middle east. The water continues its course. Death will dress in white. Nature does not give truce. Darkness approaches quietly the sly. Do not fear, my light will illuminate my faithful, And they will be torches that evil will not be able to touch. In this waiting period that you have begun in advent, I call you to maintain an attitude of change. I invite you to set a goal that marks definitively the change in you, beloved Children. It is essential for everyone, to eliminate the attitudes, the vices that hold you back From coming to me fully. Understand that these are instants before which you must go in haste. The day is agonizing before the night that has come earlier than expected, and before the mighty sun, the night hides again. The day and night rush, one to decline and the other to hide. Time is not time; It was greatly shortened and it will be shortened even more, before an earth that will shake with force. I see, with my heart pierced by suffering, how I am avoided by the human word. My people deny the existence of the place of fire in which souls suffer because of their bad behaviour in life. In hell souls suffer enormously before my absence; the punishment is very painful. Evil has taken the hearts of the enraged man. Pray, make reparation, convert and turn to my Mercy. I do not abandon any of those who come to me repentant. I just wait for a Word in order to heal you, to invite you to my table. How much debate over the fulfilment of each one of the prophecies! … and when you have Them in front of you, you do not recognize them. I have been cast out from the heart of man. My name that is above all name, is no longer heard. The youth have lost every value, the men dress in silk and the women dress like men. My representatives do not love us, my Mother and I, as they should love us. Communism grows, the weapons of destruction move in dangerous hands. Hate increases among the nations. Hunger walks the earth. Innocents are exterminated. The family is disintegrated. Technology has created massive concentration camps in homes. Man does not value life. Drugs are overabundant without control. You have buried my commandments so as not to feel remorse. My Mother that pilgrims throughout the world in search of souls, is despised and rejected. My body and blood are not received worthily. I am profaned time and time again. You present yourselves before me dressed unworthily. I am despised time and time again. False prophets proliferate, evil has seized souls. Nature scourges man time and time again before the sin increasing without control. The winds of war are heard everywhere. The dragon has awakened. The path of the antichrist has been opened; the seal is placed On man unceremoniously. My temples lie empty. How many signs! … and you do not wake up! My children, a political event will invade humanity with terror. My Church is flogged. It is time for prayer, for unity and for coming close to me. I do not abandon you, even though the darkness may come, my light will not leave you. Keep faith in my promise of protection, of love and of blessing. I am waiting, come to me! My faithful will remain in my hand. I am a king waiting for his faithful people. Remain in my peace. Your Jesus. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,12,1,Holy Mary,December,"Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Beloved children of my Immaculate Heart, I love you. My heart remains upon all of humanity, upon all of humanity. My Mantle has fallen upon each human child to protect him in these instants in which Mankind no longer walks; mankind no longer walks. It is drawn; it is drawn towards The fulfilment of the great events that will mark the future of this earth. Hunger will scourge all the earth. I invite you promptly to take the necessary previsions. A great battle looms on a spiritual level. From there comes my insistent call to fortify Yourselves in prayer, in confession, in the Eucharistic nourishment, otherwise you Will not be able to resist. My hand supports you and will support you; do not fear. My Son respects man’s will. From you must be born the desire to come and receive the Eucharistic nourishment daily. Many of my children cling to the idea that without causing Their brothers and sisters harm, they can live a good spirituality. And that is true, but they Will not merge, they will not soar through the spiritual heights, if they do not fulfil the Commandments and the sacraments of the Church. ‘prayer face to face with my Son’ is necessary. It is necessary to confess sins, reconciliation is necessary. It is necessary to love without measure. It is necessary to receive the Eucharist. Beloved of my heart, how much pain is in me! How much pain before so much adversity upon humanity! How my maternal heart wishes to present to you a different panorama From the one I must transmit to you, beloved children! Mankind no longer walks. Have this present, ‘a magnet’; in this generation all of the Events announced during so many, many years converge like a magnet. They converge for Their fulfilment before the maximum degree of sin that man has reached. Your responsibility is to all form an unbreakable, strong chain; it is uniting shoulder to Shoulder in order to elevate to heaven an infinite wall of love, since this will be what Will minimize in great measure what is coming, but it will not annul it. An event will shake the world, and you must pray without tiring so that your brothers and Sisters who stagger, do not fall. Pray, my beloved, pray for Chile. Pray, beloved children of my heart, for Brazil. Pray for Bolivia. Pray because water will reach the coasts of the United States and purify it. Pray, my beloved, pray for Spain. Pray, pray for Argentina. Pray, pray for Costa Rica. My beloved, awareness of the promptitude of the coming events is urgent. Man has challenged his God and he has responded with Infinite Mercy. Now in this moment, It is all of creation that desires to pay tribute to its creator, purifying mankind as it happened In the past. I invite you to take purity to the innocents. That their eyes may not see that fatal mirror that man has placed before his eyes. Thus, with that purity, with that maternal love With which I lull my child, thus I desire that all the souls bring out from their being that parenthood hidden in every woman and in every man so that with your prayers softened and pure, you bring comfort to the innocents that suffer and that will suffer greatly with the coming moments of tragedy that await man. I invite you to be true testimonies of fraternal love. I invite you to be conscious of this moment. How much my maternal heart hurts! Calling so much, calling so much…. And I continue to Be ignored! How much my maternal heart hurts, because you will have to suffer greatly for you to cry Out to me! How is it that you will have to seek me out of pain and not out of love? How is it that the tragedies that come soon upon many and many lands, will be the ones to? Make some, only some turn towards my Son again? How is it that in this moment my children’s heart has ceased to be of flesh and the great Divine sculptor, with a chisel, has to remove the rock that covers man’s heart in order to Find within a little piece of flesh? How my heart hurts before so many millions of children that hand themselves over to the Antichrist! Beloved children, I invite you to bless the land where you live and to bless the whole world. Bless constantly and bless yourselves and declare yourselves property of Jesus Christ my Son. Declare with your word, that evil will not prevail against you. This your Mother, clothed with the sun, will rescue you and holding your Hand I will present you before my Son. Remain in my Son’s peace, remain in my love. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin.",,,,,,,
2010,12,6,Holy Mary,December,"Beloved children of my Immaculate Heart, I bless you along with your families. I bless the eyes that read my appeals, meditate them and live them In practice every day. Children, the sun remains in the firmament and you see it shine daily, it gives you heat and seems to do nothing. If the sun goes away, you feel cold and you fear the darkness. My Son always remains faithful to his children. It seems to you that he does nothing, and He does everything. He gives you everything that you need. But you distance yourselves Voluntarily, without realizing that if you turn away from him, you become lost, and your Heart turns to stone, without feelings. You do not realize that the darkness seizes the human Being when he or she does not have God. The path of every man remains lit. No path is given with darkness. It is the will of each Human being that darkens their own path. Children, pray the Holy Rosary each day. This is a weapon against evil’s attacks. Anoint the Frames of the external doors of your homes with holy water; but it is more helpful that you Anoint yourselves with the fulfilment of the commandments and of the sacraments, also Reconciling yourselves with my Son and receiving him in the Eucharist. Children, why do you sleep? Wake up! You do not see the signs. Words of peace are approaching in the middle east. These are only the anteroom of war. Sin leads humankind to approach the apostasy every instant. I invite you to turn to the Eucharist, inexhaustible source of graces, so that you strengthen your faith, before Controversy seizes the Church and they lead you by paths of perdition with a false religion. Masonry is usurping the Church, undermining it little by little and smoothing out the path Of the impostor. Evil sits, preparing the persecution of my children. You my faithful, preserve tradition, cling to it, do not succumb before false modernisms. My Son is the same, yesterday, today and always. Do not pay attention to those who give dates about the events. Nature itself clarifies the Signs. The events tell you, wake up! Why do you sleep? Pray without rest, pray, unite, convert. Pray for Italy, do not abandon it in your prayers. It will suffer a great scourge. Pray for Spain, it has forgotten my Son. It will weep. Pray for Africa. Pray for Portugal. Pray, communism rises before the astonishment of the world, which will suffer. The earth continues to tremble in the face of human sin. Man suffers because of it, death Arrives silently. The earth opens before a surprised, hurt, but unrepentant man. Who blames God for his griefs? Man. Who has despised my calls? Man. Who has abused of his freedom? Man. Who loves, forgiving? God. Children, do not deny the responsibility before all the facts that arise in this moment. Do not Deny a just purification. Wake up. See the signs, the seasons are not marked by months, But by days. The entire cosmos remains immersed in a single voice; ‘purification’. Children, apostles of these instants, pray and give testimony of divine love. I invite you, beloved apostles, to submerge yourselves in the Divine Will, so that fused; you are light Of the nations in the midst of so much darkness. Blood will run, man will regret. The earth burns, water does not put it out. Beloved, the purification will bring the victory of the light over the darkness. The Church will rise triumphant; pain will be transformed by joy. The prayers of the just are The wall of my Son’s people. Do not fear, I remain beside those who are mine to guide them. I bless you. Mother Mary. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. Hail Mary most pure, conceived without sin. ",,,,,,,
