,year,month,day,author,text,text_en,text_pl,month_string,date
10,2016,6,18,Holy Mary,"Cari figli, sono molto felice ancora oggi perché avete risposto nel vostro cuore alla mia chiamata. Vi prego non c'è più tempo, convertitevi e recitate il rosario. Non resistete alla mia chiamata, pregate per i sacerdoti che si stanno perdendo, sono ciechi e sordi. Dite loro di andare nelle case e per le vie per la salvezza di più anime possibili. Io vi amo e vi amo e se solo sapessero tutti quanto è grande il mio amore per voi! Vi perdona Gesù per i vostri peccati ed io ancora con mio figlio, Vi benedico nel nome del Padre del Figlio dello Spirito Santo. Amen. Poi aggiunge: Dopo la Francia toccherà a Roma dove ci sarà un grande terremoto. Il Vaticano subirà un grande dolore. All'interno di esso in questo momento ci sono Cardinali e Vescovi che saranno costretti a scegliere la via del male allontanandosi dall'unica verità che porta al Padre. Ascoltate i venti di guerra. La Russia si sta preparando. Su Roma cadrà la pestilenza, la miseria e il vaiolo, che darà morte e disperazione. Al termine di questo messaggio, la Madonna mi indica il sole, e mi accorgo che lo stesso volgeva più volte su se stesso.","Dear children, I am still very happy today because you have answered my call in your heart. Please, there is no more time, get converted and say the rosary. Do not resist my call, pray for the priests who are lost, they are blind and deaf. Tell them to go to homes and to the streets for the salvation of as many souls as possible. I love you and if only they all knew how great my love is for you! Jesus forgives you for your sins and I again with my son, I bless you in the name of the Father of the Son of the Holy Spirit. Amen. Then he adds: After France it will be Rome where there will be a great earthquake. The Vatican will suffer great pain. Within it at this moment there are Cardinals and Bishops who will be forced to choose the path of evil by moving away from the only truth that leads to the Father. Listen to the winds of war. Russia is preparing. Pestilence, misery and smallpox will fall on Rome, which will give death and despair. At the end of this message, Our Lady points to the sun, and I realize that it turned on itself several times. ","Drogie dzieci, nadal jestem bardzo szczęśliwa, ponieważ odpowiedzieliście na moje wezwanie w swoich sercach. Proszę, nie ma już czasu, nawróćcie się i odmówcie różaniec. Nie opierajcie się mojemu wezwaniu, módlcie się za kapłanów, którzy są zgubieni, są ślepi i głusi. Powiedz im, aby szli do domów i na ulice, aby zbawić jak najwięcej dusz. Kocham cię i gdyby tylko wszyscy wiedzieli, jak wielka jest moja miłość do ciebie! Jezus przebacza wam wasze grzechy i znowu wraz z moim synem błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen. Następnie dodaje: Po Francji to Rzym będzie miejscem wielkiego trzęsienia ziemi. Watykan będzie cierpieć z powodu wielkiego bólu. W tym momencie są w nim Kardynałowie i Biskupi, którzy będą zmuszeni wybrać drogę zła, odsuwając się od jedynej prawdy, która prowadzi do Ojca. Posłuchaj wiatrów wojny. Rosja się przygotowuje. Zaraza, nędza i ospa spadną na Rzym, co przyniesie śmierć i rozpacz. Na końcu tego orędzia Matka Boża wskazuje na słońce i zdaję sobie sprawę, że kilkakrotnie zamigotało. ",June,2016-6-18
11,2016,6,21,Holy Mary,"Cari figli, grazie di essere qui e grazie alle persone che oggi hanno accolto la mia chiamata. Ricordate che solo la verità vi renderà liberi. Recitate insieme a me tre volte il Padre Nostro. Pregate per i sacerdoti, per il Papa, per i vescovi e cardinali, affinché la mia luce possa toccare i loro cuori. Darò segni della mia presenza a chi non crede. Grazie miei apostoli, Vi benedico nel nome del Padre, del Figlio e dello Spirito Santo. AmenIn questa occasione la Madonna ha aggiunto: …pregate per il Papa, perché sarà breve il suo pontificato. Nei tre giorni di buio prendete delle candele benedette, coloro che le terranno accese non verranno toccati dai demoni. Figlia mia, aiutami per la conversione dei miei figli; so che tu e tuo marito siete coloro che io vorrei accanto per le mie richieste e so che porterete a termine il compito che vi ho affidato. Grazie figli miei, la vostra Madre. ”","Dear children, thank you for being here and thank you to the people who have accepted my call today. Remember that only the truth will set you free. Pray the Our Father with me three times. Pray for the priests, for the Pope, for the bishops and cardinals, so that my light can touch their hearts. I will give signs of my presence to those who do not believe. Thanks my apostles, I bless you in the name of the Father, the Son and the Holy Spirit. Amen On this occasion Our Lady added:… pray for the Pope, because his pontificate will be short. In the three days of darkness, take some blessed candles, those who keep them lit will not be touched by the demons. My daughter, help me for the conversion of my children; I know that you and your husband are the ones I would like next to me for my requests and I know that you will complete the task I have entrusted to you. Thank you my children, your Mother. "" ","Drogie dzieci, dziękuję wam, że tu jesteście i dziękuję ludziom, którzy przyjęli dziś moje wezwanie. Pamiętaj, że tylko prawda cię wyzwoli. Odmawiajcie ze mną Ojcze Nasz trzy razy. Módlcie się za kapłanów, za Papieża, za biskupów i kardynałów, aby moje światło dotarło do ich serc. Ja dam znaki swojej obecności tym, którzy nie wierzą. Dziękuję apostołom, błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen Z tej okazji Matka Boża dodała: módlcie się za Papieża, bo jego pontyfikat będzie krótki. W ciągu trzech dni ciemności weź kilka błogosławionych świec, ci, którzy je zapalają, nie zostaną dotknięci przez demony. Moja córko, pomóż mi w nawróceniu moich dzieci; Wiem, że ty i twój mąż jesteście tymi, których chciałabym obok mnie w odpowiedzi na moje prośby i wiem, że wykonacie powierzone wam zadanie. Dziękuję wam, moje dzieci. Wasza Matka. "" ",June,2016-6-21
12,2016,6,25,Holy Mary,"Figli miei, grazie per essere qui ancora oggi. Permette ai raggi luminosi di mio Figlio di entrare nei vostri cuori. Dico e continuo a ripetere: «siate umili, non solo durante la preghiera, ma ogni giorno. Quando pregate non serve nominare uno per uno le persone che avete a cuore, perché io conosco le vostre necessità, uno per uno e i nomi delle persone care a voi. Vi ringrazio e insieme a Gesù, Vi benedico nel nome del Padre, del Figlio e dello Spirito Santo. Amen”","My children, thank you for still being here today. It allows the luminous rays of my Son to enter your hearts. I say and I keep repeating: “be humble, not only during prayer, but every day. When you pray, it is not necessary to name the people you care about one by one, because I know your needs, one by one, and the names of the people dear to you. I thank you and together with Jesus, I bless you in the name of the Father, the Son and the Holy Spirit. Amen"" ","Moje dzieci, dziękuję wam, że wciąż tu jesteście. Pozwala świetlistym promieniom Mojego Syna wejść do waszych serc. Mówię i powtarzam: „bądźcie pokorni nie tylko na modlitwie, ale na co dzień. Kiedy się modlisz, nie musisz wymieniać po kolei osób, na których ci zależy, ponieważ znam po kolei Twoje potrzeby i imiona bliskich Ci osób. Dziękuję wam i razem z Jezusem błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen"" ",June,2016-6-25
13,2016,6,28,Holy Mary,"Cari figli, cari figli…grazie per essere ancora qui, tanti anche oggi…sono molto felice. Qualcuno si chiede perché le mie apparizioni avvengono durante il Rosario. La risposta è semplice, perché io sono la Regina del Rosario. Figlia mia, tu e il tuo sposo dovrete essere l’esempio per tutte le coppie, ecco perché vi ho scelto, per il grande Amore e per la grande Pace che avete nei vostri cuori; perché purtroppo il demonio si è insidiato nelle famiglie distruggendole. La forza del Rosario è l'arma vincente e potente. Figli miei pregate per il Papa, perché costretto a prendere decisioni che non provengono dal suo cuore. Vi prego, intensificate i Rosari perché i tempi sono molto stretti. Non c'è più tempo. Grazie miei apostoli. Vi benedico nel nome del Padre del Figlio e dello Spirito Santo. AmenIn tale occasione il quadro della Divina Misericordia ha trasudato abbondantemente di fronte a tutti i presenti, suscitando stupore e devozione. Una testimonianza molto forte all’attenzione di tutti i presenti.","Dear children, dear children… thank you for still being here, many even today… I am very happy. Someone wonders why my apparitions take place during the Rosary. The answer is simple, because I am the Queen of the Rosary. My daughter, you and your spouse must be the example for all couples, this is why I have chosen you, for the great Love and for the great Peace that you have in your hearts; because unfortunately the devil has infiltrated families and destroyed them. The strength of the Rosary is the winning and powerful weapon. My children, pray for the Pope, because he is forced to make decisions that do not come from his heart. Please intensify the Rosaries because times are very tight. There is no more time. Thank you my apostles. I bless you in the name of the Father of the Son and of the Holy Spirit. Amen On this occasion the picture of Divine Mercy exuded abundantly in front of all present, arousing amazement and devotion. A very strong testimony to the attention of all present. ","Drogie dzieci, drogie dzieci… dziękuję wam, że wciąż tu jesteście, wielu nawet dzisiaj… Jestem bardzo szczęśliwa. Ktoś się zastanawia, dlaczego moje objawienia mają miejsce podczas różańca. Odpowiedź jest prosta, ponieważ jestem Królową Różańca. Moja córko, ty i twój małżonek musicie być przykładem dla wszystkich par, dlatego wybrałam cię, ze względu na wielką Miłość i wielki Pokój, który macie w sercach; ponieważ niestety diabeł przeniknął rodziny i je zniszczył. Siła różańca jest zwycięską i potężną bronią. Moje dzieci, módlcie się za Papieża, ponieważ jest zmuszony do podejmowania decyzji, które nie pochodzą z jego serca. Prosimy o zintensyfikowanie różańców, ponieważ czasy są bardzo napięte. Nie ma już czasu. Dziękuję wam, moi apostołowie. Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen Przy tej okazji obraz Miłosierdzia Bożego hojnie promieniował na oczach wszystkich obecnych, budząc zdumienie i pobożność. Bardzo mocne świadectwo skierowane do wszystkich obecnych. ",June,2016-6-28
14,2016,7,2,Holy Mary,"Cari figli, grazie per aver risposto alla chiamata di vostra Madre. Io sono qui perché Gesù mi ha mandato. Non abbiate paura, i miei messaggi non sono disfattisti. Voglio che voi crediate a l'unico Dio e che abbracciate la croce di mio Figlio. Vi benedico nel nome del Padre del Figlio e dello Spirito Santo. Amen.","Dear children, thank you for having responded to your Mother's call. I am here because Jesus sent me. Don't be afraid, my messages are not defeatist. I want you to believe in the one God and to embrace the cross of my Son. I bless you in the name of the Father of the Son and of the Holy Spirit. Amen. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na wezwanie Matki. Jestem tutaj, ponieważ posłał mnie Jezus. Nie bój się, moje przesłania nie są defetyzmem. Chcę, żebyście wierzyli w jedynego Boga i przyjęli krzyż mojego Syna. Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen. ",July,2016-7-2
15,2016,7,5,Holy Mary,Grazie figli miei per aver risposto alla mia chiamata nel vostro cuore. Oggi ci sono tante nuove persone. Io asciugherò le vostre lacrime e non permetterò che satana vi attacchi. Pregate il Santo Rosario. Vi benedico nel nome del Padre del Figlio dello Spirito Santo. Amen”,"Thank you my children for having responded to my call in your heart. There are so many new people today. I will dry your tears and will not allow satan to attack you. Pray the Holy Rosary. I bless you in the name of the Father of the Son of the Holy Spirit. Amen"" ","Dziękuję wam, moje dzieci, że odpowiedziałyście na moje wezwanie w waszych sercach. Dziś jest tak wielu nowych ludzi. Osuszę twoje łzy i nie pozwolę szatanowi cię zaatakować. Módlcie się na różańcu świętym. Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen"" ",July,2016-7-5
16,2016,7,9,Holy Mary,"Grazie figli miei, oggi i giovani sono qui in questa casa benedetta. Vi Amo tutti. Vi benedico nel nome del Padre del Figlio dello Spirito Santo. AmenIn questa occasione, durante l’apparizione, la Madonna a chiesto a Gisella di dare per Lei una sua carezza a tutti i presenti.","Thank you my children, today the young people are here in this blessed house. I love you all. I bless you in the name of the Father of the Son of the Holy Spirit. Amen On this occasion, during her apparition, Our Lady asked Gisella to give her a caress for her to all present. ","Dziękuję wam, moje dzieci, dziś młodzi są tutaj w tym błogosławionym domu. Kocham was wszystkich. Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen Z tej okazji, podczas objawienia, Matka Boża poprosiła Gisellę, aby przytuliła za nią wszystkich obecnych. ",July,2016-7-9
17,2016,7,12,Holy Mary,"Cari figli, sono molto felice perché siete tanti anche oggi…ma oggi sono anche un po’ triste, perché alcuni di voi hanno il cuore duro, vi ho fatto tante grazie ma voi continuate a non comprendere la mia presenza. Vi prendo per mano, ma continuate a sbagliare, non fatevi toccare dalle insidie. Prendete l'Eucaristia perché lì c'è il mio Figlio. Poi pregando su tutti i presenti, ha detto: Portate la mia Benedizione alle vostre famiglie, Vi benedico nel nome del Padre del Figlio dello Spirito Santo. Amen.","Dear children, I am very happy because you are many even today ... but today I am also a little sad, because some of you have a hard heart, I have given you many thanks but you still do not understand my presence. I take you by the hand, but keep making mistakes, do not be touched by the pitfalls. Take the Eucharist because my Son is there. Then praying over all present, he said: Bring my Blessing to your families, I bless you in the name of the Father of the Son of the Holy Spirit. Amen. ","Drogie dzieci, bardzo się cieszę, bo jest was wielu nawet dzisiaj ... ale dziś jest mi też trochę smutno, ponieważ niektórzy z was mają zatwardziałe serce, bardzo wam dziękuję, ale nadal nie rozumiecie mojej obecności. Będę cię trzymać za rękę, nie zrażaj się gdy będziesz popełniać błędy. Przyjmujcie Eucharystię, ponieważ jest tam mój Syn. Następnie modląc się nad wszystkimi obecnymi, powiedziała: Przynieście moje błogosławieństwo rodzinom, błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen. ",July,2016-7-12
18,2016,7,16,Holy Mary,"Cari figli grazie per aver risposto alla mia chiamata nel vostro cuore. Grazie per la presenza dei giovani, oggi vi chiedo la pace e l'amore per i vostri fratelli e per i bisognosi. Vi chiedo di amarvi, così come mio Figlio ha fatto con i suoi fratelli. Mio Figlio è molto vicino e lo vedrete scendere da una grande nube bianca. Vi prego figli miei, stringete il Rosario che è l'unica arma per difendersi dal male. Per ogni Ave Maria detta con il cuore, farò una Grazia! Vi benedico nel nome del Padre del Figlio e dello Spirito Santo. Amen. In questa occasione la Regina del Rosario ha chiesto di divulgare i messaggi finora ricevuti, affinché tutte le persone possano meditare.","Dear children, thank you for having responded to my call in your heart. Thank you for the presence of young people, today I ask you for peace and love for your brothers and for the needy. I ask you to love yourselves, as my Son did with his brothers. My Son is very close and you will see him descend from a great white cloud. Please my children, tighten the Rosary which is the only weapon to defend yourself from evil. For every Hail Mary said with the heart, I will make a Grace! I bless you in the name of the Father of the Son and of the Holy Spirit. Amen. On this occasion, the Queen of the Rosary asked to divulge the messages received so far, so that all people can meditate. ","Drogie dzieci, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Dziękuję wam za obecność młodych, dziś proszę was o pokój i miłość do waszych braci i do potrzebujących. Proszę was, abyście kochali siebie, tak jak mój Syn kochał swoich braci. Mój Syn jest bardzo blisko i zobaczycie, jak schodzi z wielkiej białej chmury. Proszę, moje dzieci, zaciśnijcie Różaniec, który jest jedyną bronią do obrony przed złem. Za każde Zdrowaś Maryjo odmówione sercem, udzielę Łaski! Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen. Przy tej okazji Królowa Różańca poprosiła o wyjawienie otrzymanych dotychczas orędzi, aby wszyscy mogli je rozważać. ",July,2016-7-16
19,2016,7,23,Holy Mary,"Cari figli, Vi ringrazio ancora per le nuove persone, per la chiamata che avete sentito nel vostro cuore. Grazie per esservi riuniti anche oggi qui, il Signore vi dà la Grazia, il dono della saggezza, della speranza, della conoscenza, ma voi dovete ascoltare il messaggio di Gesù, dovete aprire i vostri cuori. Io piango per i tempi duri che vi stanno aspettando, abbiate coraggio, Io sono vicino a voi e lo sarò sempre per proteggervi da ogni male . Non siate lontani da me, perché io vi amo e vorrei tanto tanto che il desiderio più grande sia quello di portarvi nel mio Regno, nel mio mondo nuovo su questa terra. Vi benedico nel nome del Padre del Figlio dello Spirito Santo. Amen.","Dear children, I thank you again for the new people, for the call you have felt in your heart. Thank you for having gathered here again today, the Lord gives you Grace, the gift of wisdom, hope, knowledge, but you must listen to the message of Jesus, you must open your hearts. I cry for the hard times that are waiting for you, have courage, I am close to you and I will always be to protect you from all evil. Do not be far from me, because I love you and I would very much like the greatest desire to be to take you to my Kingdom, to my new world on this earth. I bless you in the name of the Father of the Son of the Holy Spirit. Amen. ","Drogie dzieci, jeszcze raz dziękuję wam za nowych ludzi, za wezwanie, które poczuliście w swoich sercach. Dziękuję wam, że zgromadziliście się tu dzisiaj ponownie, Pan daje wam łaskę, dar mądrości, nadziei, wiedzy, ale musicie słuchać przesłania Jezusa, musicie otworzyć swoje serca. Płaczę z powodu ciężkich czasów, które na Ciebie czekają, miej odwagę, jestem blisko Ciebie i zawsze będę Cię chronić przed wszelkim złem. Nie oddalaj się ode mnie, ponieważ kocham cię i bardzo chciałabym, aby największe pragnienie zabrało cię do mojego Królestwa, do mojego nowego świata na tej ziemi. Błogosławię was w imię Ojca i Syna i Ducha Świętego. Amen. ",July,2016-7-23
20,2016,7,26,Holy Mary,"Cari Figli, Vi ringrazio per aver accettato ancora una volta la mia chiamata nel vostro cuore…si rivolge soprattutto alle persone nuove che hanno fatto un grande sforzo per giungere pressola casa di Gisella; qualcuno non voleva neanche esserci, ma Lei ancora una volta ha insistito soffiando nei loro cuori. La Madonna ha chiesto di aggrapparci ancora una volta al Santo Rosario e alla preghiera, perché è l'unica arma potente e forte per sconfiggere Satana continuamente a caccia di anime e aggiunge:Gesù sta pregandopresso suo Padre, affinché possa liberarci al più presto e non far accadere nulla e che la Terra possa purificarsi soltanto con la preghiera e con l'amore. Ma anche questo diventa difficile perché Dio è stanco…Dio è stanco! La Madonna ha inoltre aggiunto che si sta preparando una grande Guerra Mondiale e che noi dobbiamo stare sereni e dobbiamo pregare tanto perché Lei è qui per proteggerci e non per farci paura. Si salverà chi amerà suo Figlio e chi pregherà il Rosario. Ha chiesto di non smettere mai, ed infine ha benedetto tutti i Rosari dei presenti. Ha benedetto tutti noi, nel nome del Padre del Figlio e dello Spirito Santo.","Dear children, I thank you for having accepted my call once again in your hearts… it is addressed above all to new people who have made a great effort to reach Gisella's house; someone didn't even want to be there, but she once again insisted blowing into their hearts. Our Lady asked us to cling once again to the Holy Rosary and to prayer, because it is the only powerful and strong weapon to defeat Satan continually hunting for souls and adds: Jesus is praying to his Father, so that he can free us as soon as possible and make nothing happen and that the Earth can purify itself only with prayer and love. But even this becomes difficult because God is tired ... God is tired! Our Lady also added that a great World War is brewing and that we must be calm and we must pray a lot because She is here to protect us and not to frighten us. Those who love her Son and those who pray the Rosary will be saved. She asked never to stop, and finally she blessed all the rosaries of those present. She blessed us all, in the name of the Father, the Son and the Holy Spirit. ","Drogie dzieci, dziękuję wam, że ponownie przyjęliście w swoich sercach moje wezwanie… jest ono skierowane przede wszystkim do nowych osób, które włożyły wielki wysiłek, aby dotrzeć do domu Giselli; ktoś nawet nie chciał tam być, ale ona po raz kolejny nalegała, tchnąwszy w ich serca. Matka Boża prosiła nas, abyśmy jeszcze raz przylgnęli do Różańca Świętego i modlitwy, ponieważ jest to jedyna potężna i silna broń, aby pokonać szatana nieustannie polującego na dusze i dodaje: Jezus modli się do swojego Ojca, aby mógł nas jak najszybciej uwolnić, a nie nic się nie dzieje i że Ziemia może się oczyścić tylko modlitwą i miłością. Ale nawet to staje się trudne, ponieważ Bóg jest zmęczony ... Bóg jest zmęczony! Matka Boża dodała również, że zbliża się wielka wojna światowa i że musimy być spokojni i musimy dużo się modlić, ponieważ Ona jest tutaj, aby nas chronić, a nie straszyć. Ci, którzy kochają jej Syna i ci, którzy odmawiają różaniec, zostaną zbawieni. Prosiła, aby nigdy nie przestawać, a na koniec pobłogosławiła wszystkie różańce obecnych. Wszystkim nam pobłogosławiła w imię Ojca i Syna i Ducha Świętego. ",July,2016-7-26
21,2016,7,30,Holy Mary,"Cari figli, grazie per aver risposto alla mia chiamata nel vostro cuore e per essere riuniti qui in questa casa benedetta. Aprite i vostri cuori affinché lo Spirito Santo possa infondere su di voi la Pace. Pregate sempre perché con le vostre preghiere, potete alleviare le vostre pene e quelle degli altri fedeli per i giorni di tribolazione che vi attendono. La Terra sta per tremare, il Brasile presto berrà dall'amaro calice. Io vi sarò accanto e vi prendo per mano uno per uno, continuate a recitare il Rosario perché è l'arma più forte e più potente. In questa apparizione sotto i piedi della Madonna si vedeva il mondo, avvolto da sangue e da tante persone che invocavano aiuto verso il Signore; ma la Regina del Rosario dice: …per chi non ha avuto fede sarà inutile, all'ultimo momento, invocare il Signore, perché non verrà salvato!Al termine di questa apparizione, i raggi luminosi attorno alla figura di Maria hanno toccato tutti gli ammalati presenti e Lei ha benedetto tutti nel nome del Padre del Figlio dello Spirito Santo.","Dear children, thank you for having responded to my call in your hearts and for being gathered here in this blessed house. Open your hearts so that the Holy Spirit can infuse Peace upon you. Always pray because with your prayers, you can alleviate your pains and those of other faithful for the days of tribulation that await you. The Earth is about to tremble, Brazil will soon drink from the bitter cup. I will be beside you and I will take you by the hand one by one, continue to pray the Rosary because it is the strongest and most powerful weapon. In this apparition under the feet of the Madonna the world could be seen, wrapped in blood and by many people who invoked help towards the Lord; but the Queen of the Rosary says: ... for those who did not have faith it will be useless, at the last moment, to invoke the Lord, because he will not be saved! At the end of this apparition, the luminous rays around the figure of Mary touched all the sick present and She blessed everyone in the name of the Father of the Son of the Holy Spirit. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach i że jesteście tu, w tym błogosławionym domu. Otwórzcie wasze serca, aby Duch Święty mógł wlać w was Pokój. Módlcie się zawsze, ponieważ swoimi modlitwami możecie złagodzić ból swoje i innych wiernych w dniach ucisku, które was czekają. Ziemia ma się trząść, Brazylia wkrótce zacznie pić z gorzkiego kielicha. Będę przy tobie i będę cię po kolei chwytał za rękę, dalej odmawiajcie różaniec, ponieważ jest to najsilniejsza i najpotężniejsza broń. W tym objawieniu pod stopami Madonny można było ujrzeć świat owinięty krwią oraz wielu ludzi, którzy wzywali pomocy dla Pana; ale Królowa Różańca mówi: ... dla tych, którzy nie wierzyli, bezcelowe będzie wzywanie Pana w ostatniej chwili, bo nie będą zbawieni! obecny i błogosławiła wszystkich w imię Ojca i Syna i Ducha Świętego. ",July,2016-7-30
22,2016,8,2,Holy Mary,"Cari Figli Grazie per essere qui, Grazie per aver risposto alla mia chiamata nel vostro cuore. Gli angeli sono in attesa di un mio comando per scendere e prelevarvi senza che ve ne rendiate conto, Vi troverete su una nuova terra e vedrete grandi meraviglie . Insisto con il chiedervi di recitare il Rosario, Io stessa scenderò insieme agli angeli per tenervi per mano . La Vergine Santa era piena di raggi luminosi, ha fatto scendere la Benedizione su tutti i presenti come una pioggia di coriandoli luminosi e colorati, poi ha benedetto tutti nel nome del Padre nel Figlio e dello Spirito Santo. Oggi la Madonna era molto felice anche per la presenza del Vescovo e per i nuovi giovani che sono venuti per la prima volta e ha detto : i percorsi che io traccio nel vostro cammino non possono essere deviati. Ho soffiato nel cuore di molte persone e Vi ringrazio per aver ascoltato la mia chiamata nel vostro cuore . Vi chiedo di pregare per il Cile e l’America. Oggi finalmente ho mio Figlio tra noi. Gli scienziati sono inbavagliati dai potenti . Ci chiede di andare avanti e di recitare il Santo Rosario. Poi ha assistito alla recita di un Ave Maria insieme con noi e ci ha benedetto nel Nome del Padre del Figlio e dello spirito Santo . Amen","Dear Children Thank you for being here, Thank you for having responded to my call in your heart. The angels are waiting for my command to come down and withdraw you without realizing it, you will find yourself on a new earth and you will see great wonders. I insist on asking you to recite the Rosary, I myself will go down with the angels to hold you by the hand. The Holy Virgin was full of luminous rays, she sent the Blessing down on everyone present like a shower of luminous and colored confetti, then she blessed everyone in the name of the Father in the Son and of the Holy Spirit. Today Our Lady was also very happy for the presence of the Bishop and for the new young people who came for the first time and she said: the paths that I trace on your path cannot be diverted. I have blown into the hearts of many people and I thank you for hearing my call in your hearts. I ask you to pray for Chile and America. Today I finally have my Son among us. Scientists are gagged by the powerful. She asks us to go ahead and recite the Holy Rosary. Then she attended the recitation of a Hail Mary with us and blessed us in the Name of the Father, the Son and the Holy Spirit. Amen ","Drogie dzieci, dziękuję, że tu jesteście, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Aniołowie czekają na mój rozkaz, aby zstąpić i zabrać was. Nie zdając sobie z tego sprawy, znajdziesz się na nowej ziemi i zobaczysz wielkie cuda. Nalegam na prośbę o odmówienie różańca, ja sama zejdę z aniołami, aby trzymać cię za rękę. Najświętsza Dziewica była pełna świetlistych promieni, zesłała błogosławieństwo na wszystkich obecnych jak deszcz jasnych i kolorowych konfetti, a potem wszystkich pobłogosławiłaa w imię Ojca i Synu i Ducha Świętego. Dzisiaj Matka Boża była również bardzo szczęśliwa z obecności Biskupa i nowych młodych ludzi, którzy przybyli po raz pierwszy i powiedziała: nie możecie zbaczać ze szlaków, które wytyczam na waszej drodze. Tchnęłam w serca wielu ludzi i dziękuję wam, że usłyszeliście moje wezwanie w swoich sercach. Proszę was o modlitwę za Chile i Amerykę. Dzisiaj wreszcie mam ze sobą mojego Syna. Naukowcy są zakneblowani przez potężnych. Prosi nas, abyśmy kontynuowali i odmawiali Różaniec Święty. Następnie wzięła udział w odmawianiu z nami Zdrowaś Maryjo i pobłogosławiłaa nas w Imię Ojca i Syna i Ducha Świętego. Amen ",August,2016-8-2
23,2016,8,13,Holy Mary,"La Madonna oggi era vestita di bianco con una corona di stelle e ha detto : Cari Apostoli miei, grazie per essere riuniti qui e per aver sentito la mia chiamata nel vostro cuore io conosco i vostri dolori le vostre ansie ma se sarete fedeli a mio Figlio lui le trasformerà in vera gioia. Molti di voi vengono per cercare la fede ma aprite i vostri cuori e lì troverete le risposte. Oggi mio Figlio è in mezzo a Voi, poi ha aperto le braccia ed è allargato il suo manto come per proteggerci e ha benedetto tutti i presenti nel nome del Padre del Figlio e dello Spirito Santo . Amen","Today Our Lady was dressed in white with a crown of stars and said: My dear Apostles, thank you for being gathered here and for having heard my call in your heart I know your pains your anxieties but if you are faithful to my Son he will turn them into real joy. Many of you come to seek faith but open your hearts and there you will find the answers. Today my Son is among you, then he has opened his arms and his mantle is spread as if to protect us and he blessed all present in the name of the Father of the Son and of the Holy Spirit. Amen ","Dzisiaj Matka Boża była ubrana na biało z koroną z gwiazd i powiedziała: Drodzy Apostołowie, dziękuję wam za to, że jesteście tu zgromadzeni i za to, że usłyszeliście moje wezwanie w swoich sercach, znam wasze cierpienia, wasze troski, ale jeśli jesteście wierni mojemu Synowi, to zamieni je w prawdziwą radość. Wielu z was przychodzi szukać wiary, ale otwórzcie swoje serca i tam znajdziecie odpowiedzi. Dziś mój Syn jest pośród was, potem otworzyła ramiona i rozłożył jego płaszcz, jakby miał nas ochronić, i pobłogosławiła wszystkich obecnych w imię Ojca i Syna i Ducha Świętego. Amen ",August,2016-8-13
